ACCELERATOR,BRAKE,GEAR,STEERING,ANGLE,CURRENT_LAP_TIME,DAMAGE,DISTANCE_FROM_START,DISTANCE_RACED,LAST_LAP_TIME,OPPONENT_1,OPPONENT_2,OPPONENT_3,OPPONENT_4,OPPONENT_5,OPPONENT_6,OPPONENT_7,OPPONENT_8,OPPONENT_9,OPPONENT_10,OPPONENT_11,OPPONENT_12,OPPONENT_13,OPPONENT_14,OPPONENT_15,OPPONENT_16,OPPONENT_18,OPPONENT_19,OPPONENT_20,OPPONENT_21,OPPONENT_22,OPPONENT_23,OPPONENT_24,OPPONENT_25,OPPONENT_26,OPPONENT_27,OPPONENT_28,OPPONENT_29,OPPONENT_30,OPPONENT_31,OPPONENT_32,OPPONENT_33,OPPONENT_34,OPPONENT_35,OPPONENT_36,RACE_POSITION,RPM,SPEED_X,SPEED_Y,SPEED_Z,DISTANCE_FROM_CENTER,CENTR_OF_MASS_DISTANCE,WHEEL_V_1,WHEEL_V_2,WHEEL_V_3,WHEEL_V_4,TRACK_EDGE_0,TRACK_EDGE_1,TRACK_EDGE_2,TRACK_EDGE_3,TRACK_EDGE_4,TRACK_EDGE_5,TRACK_EDGE_6,TRACK_EDGE_7,TRACK_EDGE_8,TRACK_EDGE_9,TRACK_EDGE_10,TRACK_EDGE_11,TRACK_EDGE_12,TRACK_EDGE_13,TRACK_EDGE_14,TRACK_EDGE_15,TRACK_EDGE_16,TRACK_EDGE_17,TRACK_EDGE_18
10000.0,0.0,-1,0.0,0.19642597498910988,-0.982,0,4103.37,0.0,0.0,200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 20.0, 30.2654, 200.0, 10.7733, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0,9,942.478,-0.0005700750000000001,-0.008134500000000001,-0.0007397527777777778,0.333253,0.345257,0.0,0.0,115.90821603937528,-115.25389823733586,4.00051,4.14544,4.62855,5.67703,8.04881,11.8079,15.6571,23.4948,47.7727,200.0,88.3237,45.1891,30.5175,23.1709,15.9047,11.2744,9.21885,8.27416,7.99956
10000.0,0.0,-1,0.0,0.19642597498910988,-0.962,0,4103.37,0.0,0.0,200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 20.0, 30.2654, 200.0, 10.7733, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0,9,942.478,-0.0005700750000000001,-0.008134500000000001,-0.0007397527777777778,0.333253,0.345257,0.0,0.0,115.90821603937528,-115.25389823733586,4.00051,4.14544,4.62855,5.67703,8.04881,11.8079,15.6571,23.4948,47.7727,200.0,88.3237,45.1891,30.5175,23.1709,15.9047,11.2744,9.21885,8.27416,7.99956
10000.0,0.0,-1,0.0,0.19642597498910988,-0.942,0,4103.37,0.0,0.0,200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 20.0, 30.2654, 200.0, 10.7733, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0,9,942.478,-0.0005700750000000001,-0.008134500000000001,-0.0007397527777777778,0.333253,0.345257,0.0,0.0,115.90821603937528,-115.25389823733586,4.00051,4.14544,4.62855,5.67703,8.04881,11.8079,15.6571,23.4948,47.7727,200.0,88.3237,45.1891,30.5175,23.1709,15.9047,11.2744,9.21885,8.27416,7.99956
10000.0,0.0,-1,0.0,0.19642597498910988,-0.922,0,4103.37,0.0,0.0,200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 20.0, 30.2654, 200.0, 10.7733, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0,9,942.478,-0.0005700750000000001,-0.008134500000000001,-0.0007397527777777778,0.333253,0.345257,0.0,0.0,115.90821603937528,-115.25389823733586,4.00051,4.14544,4.62855,5.67703,8.04881,11.8079,15.6571,23.4948,47.7727,200.0,88.3237,45.1891,30.5175,23.1709,15.9047,11.2744,9.21885,8.27416,7.99956
10000.0,0.0,-1,0.0,0.19642597498910988,-0.902,0,4103.37,0.0,0.0,200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 20.0, 30.2654, 200.0, 10.7733, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0,9,942.478,-0.0005700750000000001,-0.008134500000000001,-0.0007397527777777778,0.333253,0.345257,0.0,0.0,115.90821603937528,-115.25389823733586,4.00051,4.14544,4.62855,5.67703,8.04881,11.8079,15.6571,23.4948,47.7727,200.0,88.3237,45.1891,30.5175,23.1709,15.9047,11.2744,9.21885,8.27416,7.99956
10000.0,0.0,-1,0.0,0.19642597498910988,-0.882,0,4103.37,0.0,0.0,200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 20.0, 30.2654, 200.0, 10.7733, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0,9,942.478,-0.0005700750000000001,-0.008134500000000001,-0.0007397527777777778,0.333253,0.345257,0.0,0.0,115.90821603937528,-115.25389823733586,4.00051,4.14544,4.62855,5.67703,8.04881,11.8079,15.6571,23.4948,47.7727,200.0,88.3237,45.1891,30.5175,23.1709,15.9047,11.2744,9.21885,8.27416,7.99956
10000.0,0.0,-1,0.0,0.19642597498910988,-0.862,0,4103.37,0.0,0.0,200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 20.0, 30.2654, 200.0, 10.7733, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0,9,942.478,-0.0005700750000000001,-0.008134500000000001,-0.0007397527777777778,0.333253,0.345257,0.0,0.0,115.90821603937528,-115.25389823733586,4.00051,4.14544,4.62855,5.67703,8.04881,11.8079,15.6571,23.4948,47.7727,200.0,88.3237,45.1891,30.5175,23.1709,15.9047,11.2744,9.21885,8.27416,7.99956
10000.0,0.0,-1,0.0,0.19642597498910988,-0.842,0,4103.37,0.0,0.0,200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 20.0, 30.2654, 200.0, 10.7733, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0,9,942.478,-0.0005700750000000001,-0.008134500000000001,-0.0007397527777777778,0.333253,0.345257,0.0,0.0,115.90821603937528,-115.25389823733586,4.00051,4.14544,4.62855,5.67703,8.04881,11.8079,15.6571,23.4948,47.7727,200.0,88.3237,45.1891,30.5175,23.1709,15.9047,11.2744,9.21885,8.27416,7.99956
10000.0,0.0,-1,0.0,0.19642597498910988,-0.822,0,4103.37,0.0,0.0,200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 20.0, 30.2654, 200.0, 10.7733, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0,9,942.478,-0.0005700750000000001,-0.008134500000000001,-0.0007397527777777778,0.333253,0.345257,0.0,0.0,115.90821603937528,-115.25389823733586,4.00051,4.14544,4.62855,5.67703,8.04881,11.8079,15.6571,23.4948,47.7727,200.0,88.3237,45.1891,30.5175,23.1709,15.9047,11.2744,9.21885,8.27416,7.99956
10000.0,0.0,-1,0.0,0.19642597498910988,-0.802,0,4103.37,0.0,0.0,200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 20.0, 30.2654, 200.0, 10.7733, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0,9,942.478,-0.0005700750000000001,-0.008134500000000001,-0.0007397527777777778,0.333253,0.345257,0.0,0.0,115.90821603937528,-115.25389823733586,4.00051,4.14544,4.62855,5.67703,8.04881,11.8079,15.6571,23.4948,47.7727,200.0,88.3237,45.1891,30.5175,23.1709,15.9047,11.2744,9.21885,8.27416,7.99956
